2332,637915519531914578398486686363179040332783503113909
2333,636696786830680160018360035028799080501770015649208
2331,639166895971644131361168016442221457889216231763888
2334,635510697867940876220788062439081578396175769369785
2330,640450916149868818906404025265926333171068201599145
2329,641767580066588641034194712834293666178339412619680
2335,634357252643696727005770768594026534016000764275640
2336,633236451157947712373308153493633947361245000366773
2328,643116887721803597744540079147323456911029864825493
2337,632148293410693832323400217137903818431908477643184
2327,644498839115513689037440124205015705369139558216584
2338,631092779401935086856046959526836147227991196104873
2326,645913434247718914912894848007370411552668492792953
2339,630069909131671475971248380660430933749493155751840
2325,647360673118419275370904250554387575461616668554600
2340,629079682599902999669004480538688177996414356584085
2324,648840555727614770411468331846067197095984085501525
2341,628122099806629657949315259161607879968754798601608
2323,650353082075305400034587091882409276455770743633728
2342,627197160751851450812180716529190039666514481804409
2322,651898252161491164240260530663413813540976642951209
2321,653476065986172063028488648189080808351601783453968
2343,626304865435568378257600852641434657089693406192488
2344,625445213857780440285575667498341732238291571765845
2320,655086523549348096399271444459410260887646165142005
2345,624618206018487636896105161099911265112308978524480
2319,656729624851019264352608919474402171149109788015320
2346,623823841917689968089189333446143255711745626468393
2318,658405369891185566888501073234056539135992652073913
2347,623062121555387433864828184537037704036601515597584
2317,660113758669847004006947905738373364848294757317784
2348,622333044931580034223021714372594610086876645912053
2316,661854791187003575707949416987352648286016103746933
2349,621636612046267769163769922952813973862571017411800
2315,663628467442655281991505606980994389449156691361360
2350,620972822899450638687072810277695795363684630096825
2314,665434787436802122857616475719298588337716520161065
2351,620341677491128642792930376347240074590217483967128
2313,667273751169444098306282023202265244951695590146048
2352,619743175821301781481342621161446811542169579022709
2312,669145358640581208337502249429894359291093901316309
2353,619177317889970054752309544720316006219540915263568
2311,671049609850213452951277154402185931355911453671848
2354,618644103697133462605831147023847658622331492689705
2355,618143533242792005041907428072041768750541311301120
2310,672986504798340832147606738119139961146148247212665
2309,674956043484963345926491000580756448661804281938760
2356,617675606526945682060538387864898336604170371097813
2308,676958225910080994287929941787035393902879557850133
2357,617240323549594493661724026402417362183218672079784
2307,678993052073693777231923561737976796869374074946784
2358,616837684310738439845464343684598845487686214247033
2306,681060521975801694758471860433580657561287833228713
2359,616467688810377520611759339711442786517572997599560
2360,616130337048511735960609014482949185272879022137365
2305,683160635616404746867574837873846975978620832695920
2304,685293392995502933559232494058775752121373073348405
2361,615825629025141085892013367999118041753604287860448
2362,615553564740265570405972400259949355959748794768809
2303,687458794113096254833444828988366985989544555186168
2302,689656838969184710690211842662620677583135278209209
2363,615314144193885189502486111265443127891312542862448
2301,691887527563768301129533535081536826902145242417528
2364,615107367385999943181554501015599357548295532141365
2300,694150859896847026151409906245115433946574447811125
2365,614933234316609831443177569510418044930697762605560
2299,696446835968420885755840956153356498716422894390000
2366,614791744985714854287355316749899190038519234255033
2298,698775455778489879942826684806260021211690582154153
2367,614682899393315011714087742734042792871759947089784
2297,701136719327054008712367092203826001432377511103584
2368,614606697539410303723374847462848853430419901109813
2296,703530626614113272064462178346054439378483681238293
2369,614563139424000730315216630936317371714499096315120
2295,705957177639667669999111943232945335050009092558280
2370,614552225047086291489613093154448347723997532705705
2294,708416372403717202516316386864498688446953745063545
2293,710908210906261869616075509240714499569317638754088
2371,614573954408666987246564234117241781458915210281568
2372,614628327508742817586070053824697672919252129042709
2292,713432693147301671298389310361592768417100773629909
2373,614715344347313782508130552276816022105008288989128
2291,715989819126836607563257790227133494990303149691008
2374,614835004924379882012745729473596829016183690120825
2375,614987309239941116099915585415040093652778332437800
2290,718579588844866678410680948837336679288924766937385
2289,721202002301391883840658786192202321312965625369040
2376,615172257293997484769640120101145816014792215940053
2288,723857059496412223853191302291730421062425724985973
2377,615389849086548988021919333531913996102225340627584
2378,615640084617595625856753225707344633915077706500393
2287,726544760429927698448278497135920978537305065788184
2286,729265105101938307625920370724773993737603647775673
2379,615922963887137398274141796627437729453349313558480
2285,732018093512444051386116923058289466663321470948440
2380,616238486895174305274085046292193282717040161801845
2284,734803725661444929728868154136467397314458535306485
2381,616586653641706346856582974701611293706150251230488
2283,737622001548940942654174063959307785691014840849808
2382,616967464126733523021635581855691762420679581844409
2282,740472921174932090162034652526810631792990387578409
2383,617380918350255833769242867754434688860628153643608
2384,617827016312273279099404832397840073025995966628085
2281,743356484539418372252449919838975935620385175492288
2280,746272691642399788925419865895803697173199204591445
2385,618305758012785859012121475785907914916783020797840
2279,749221542483876340180944490697293916451432474875880
2386,618817143451793573507392797918638214532989316152873
2278,752203037063848026019023794243446593455084986345593
2387,619361172629296422585218798796030971874614852693184
2277,755217175382314846439657776534261728184156739000584
2388,619937845545294406245599478418086186941659630418773
2276,758263957439276801442846437569739320638647732840853
2275,761343383234733891028589777349879370818557967866400
2389,620547162199787524488534836784803859734123649329640
2390,621189122592775777314024873896183990252006909425785
2274,764455452768686115196887795874681878723887444077225
2391,621863726724259164722069589752226578495309410707208
2273,767600166041133473947740493144146844354636161473328
2392,622570974594237686712668984352931624464031153173909
2272,770777523052075967281147869158274267710804120054709
2393,623310866202711343285823057698299128158172136825888
2271,773987523801513595197109923917064148792391319821368
2394,624083401549680134441531809788329089577732361663145
2270,777230168289446357695626657420516487599397760773305
2395,624888580635144060179795240623021508722711827685680
2269,780505456515874254776698069668631284131823442910520
2396,625726403459103120500613350202376385593110534893493
2268,783813388480797286440324160661408538389668366233013
2397,626596870021557315403986138526393720188928483286584
2267,787153964184215452686504930398848250372932530740784
2398,627499980322506644889913605595073512510165672864953
2399,628435734361951108958395751408415762556822103628600
2266,790527183626128753515240378880950420081615936433833
2265,793933046806537188926530506107715047515718583312160
2400,629404132139890707609432575966420470328897775577525
2264,797371553725440758920375312079142132675240471375765
2401,630405173656325440843024079269087635826392688711728
2263,800842704382839463496774796795231675560181600624648
2402,631438858911255308659170261316417259049306843031209
2262,804346498778733302655728960255983676170541971058809
2403,632505187904680311057871122108409339997640238535968
2261,807882936913122276397237802461398134506321582678248
2404,633604160636600448039126661645063878671392875226005
2260,811452018786006384721301323411475050567520435482965
2405,634735777107015719602936879926380875070564753101320
2259,815053744397385627627919523106214424354138529472960
2258,818688113747260005117092401545616255866175864648233
2406,635900037315926125749301776952360329195155872161913
2407,637096941263331666478221352723002241045166232407784
2257,822355126835629517188819958729680545103632441008784
2408,638326488949232341789695607238306610620595833838933
2256,826054783662494163843102194658407292066508258554613
2409,639588680373628151683724540498273437921444676455360
2255,829787084227853945079939109331796496754803317285720
4012,851547362850526249357270129055329589496957416638241
4017,640883515536519096160308152502902722947712760257065
2254,833552028531708860899330702749848159168517617202105
2253,837349616574058911301276974912562279307651158303768
2728,640940440362143055362255369142161621357372805714735
2729,642210994437905175219446443252194465699400085244048
8,321105497218952587609723221626097232849700042622025
2730,854150695974077888164388217753401638307783237290128
332,854183312853241565392787065621717151295534459987840
2,427091656426620782696393532810858575647767229993921
4013,854150879804091802762009139197148092232988814222401
2252,841179848354904096285777925819938857172203940590709
2251,845042723874244415852833555471977892762175964062928
4018,854117948266828086382580421183049226783486867777545
2250,848938243132079870002443863868679386077567228720425
2726,638497263426104219395537257156083305849575970211943
2889,838582641637677002406455970310818807429181296499509
2090,851089601115642936945578415903772413499381114283339
2249,852866406128410458734608851010043337118377734563200
2727,639702530024876070087618973776791234740764767370700
2890,843722814334987501857493549372980580111703500467408
1130,854199587916686040924302883751626367148304425472000
4019,848928463094657181363442520519916433351411210124905
2888,833507945002725683010329783333431115303844598221208
2091,849312796102875415156547980797501489880384494003476
331,848977867988815595897717893139088539165407534219015
492,850246714233409106978822509685775205124456947083041
