26,5246912803825659647623873
24,5246912803825659647623873
36,5260931351818959538448609
27,5246912803825659647623873
9,6967857073473919292822272
8,6944530576545449426439360
37,5260931351818959538448609
25,5246912803825659647623873
35,5262744143704220657956225
41,3483837094463659364632577
33,5262744143704220657956225
11,6967674188927318729265152
43,3483837094463659364632577
32,5262744143704220657956225
42,3483837094463659364632577
40,3483837094463659364632577
34,5262744143704220657956225
38,3471050171085934276945889
30,5290317841875771542289217
10,6942100342171868553891776
39,3471050171085934276945889
31,5290317841875771542289217
45,5297059941366567359493089
44,5297059941366567359493089
29,5262878401652572454084417
6,6944177449994397470916352
12,5236105925051814380994177
22,5275680513765217621344993
4,6946048026122298076238640
5,6968055503408345445278720
21,5242276258840523236041689
28,5262878401652572454084417
16,5239691717609745081660097
15,5253945332461937381431641
20,5242276258840523236041689
17,5239691717609745081660097
23,5275680513765217621344993
14,5253945332461937381431641
7,6967801932654031693802624
19,5239691717609745081660097
0,5204996925270363897845243
1,6762662778226105873307126
18,5239691717609745081660097
3,6964730481379606830581842
2,6920388057228119229229154
13,5236105925051814380994177
