15,7125264717218917832432006417316939365499938
665,10687897075828376748648009625975409048249904
667,10422560444808101813515788607574892723928320
653,10695736094444276281931677888920548042371584
14,3562632358609458916216003208658469682749970
631,10542088033109427973740449067256429339277185
630,10664778079534681771795923688563118649780953
461,10041230697881775234197428320541886895034745
139,10423005954017223575201205948397091125617239
651,10691654164032592030910629597849949796057984
8,8018740623024444023182972198387462347043491
16,3474186814936033937838596202524964241309442
138,10430620070843306841608941316388240659049431
17,6948373629872067875677192405049928482618882
625,10676542442911637712691584910187990710724353
92,10299091528677852870614714518322152054800487
7,5345827082016296015455314798924974898028996
40,4077772968326055619095215761905111862430809
666,8155545936652111238190431523810223724861616
460,10284455942983693924735297587409026858996197
93,10299261019996251048482903047366425189932871
137,10181605594801215239811553892432040865491116
70,10468730321403927097846850703991390144597231
650,10691469264412521291418060293438015466822656
136,9963228707531433166954283137762325043703551
436,8013386004246112782837707329432659826078204
6,2672913541008148007727657399462487449014499
208,10430966166049350952358908643944722050572631
91,9940988348993432214021744858865482671553292
207,10430966143756238122450454482196163130650839
31,7124953190119638782082159537104983882721282
44,3562476595059819391041079768552491941360645
13,8021801870395272100788607536595439200174083
438,8076438943312656997304428766707244896475991
675,7124953190119638782082159537104983882721288
206,10189219709600651885318520700264230497112236
642,3562476595059819391041079768552491941360645
66,9800513492378144517133221935651514177920944
67,10023252435386738710704431525098139500146375
254,10339211534453699603418373328112594913284125
656,10695736070124516831122455167013029220638720
276,10427727588992972688231730352385142926802583
12,5347867913596848067192405024396959466782724
435,7966387119452478594790267211986468513668255
135,9767875292207877356629393684387943660254544
36,5347868035062258415561227583506514610319361
68,10245991378395332904275641114544764822371804
11,2673933956798424033596202512198479733391363
627,6911850840493697789595716938999297013869251
655,9215801120658263719460955918665729351825664
162,10389998762611620317943934229838526277255159
654,10687429785179458173123239305657475824081920
626,8906191487649548477602699421381229853401605
277,10420113717146587890408623837843403409776023
676,4607900560329131859730477959332864675912836
437,10397760820890900381890542027025331442915255
664,7957611837938845763793141279700337911146784
459,9694021423988970802845636395491463153886704
89,9326804426088360988999133567811343898030736
5,8018601948309390968563545220078511600116995
10,7130490713416344554081636778008686147092482
33,7124753522330232643218401409231468881033474
660,10687130283495348964827602113847203321550208
275,10176072618949960813296951638039020057255724
134,9595545348830547808836885532308896715144095
205,9970496725098179080810514057879073381990399
300,10321456061727492660105555793108533953060759
658,10695735827193696134384810048793918933565440
681,8628372123682431378208417233993483596073216
574,10027252337994090125985759420744299000217660
231,10177206533269967697590342848124625621452951
670,10226171924735569593784958860022986038226944
634,7669628943551677195338719145017239528670211
88,9070893174186108598437680465258147642887759
23,7128394690021633234530424703542201314527234
622,10279391748014344204321508718035497928097911
204,9774797212541932538834888716789250705207120
576,10361494082593893130185284734769108966891551
659,10555569035839583658398304710591153505629184
38,5277784517919791829199152355295576752814593
274,9955306490589576941788222706244325766521023
21,6817447949823713062523305906681990692151298
