44,13050
43,13095
45,13011
42,13146
41,13203
47,12951
40,13266
48,12930
46,12978
39,13335
49,12915
38,13410
50,12906
37,13491
51,12903
36,13578
52,12906
35,13671
53,12915
34,13770
54,12930
33,13875
55,12951
32,13986
56,12978
31,14103
57,13011
30,14226
58,13050
59,13095
60,13146
29,14355
61,13203
28,14490
62,13266
27,14631
63,13335
26,14778
64,13410
25,14931
65,13491
24,15090
66,13578
23,15255
67,13671
22,15426
68,13770
69,13875
70,13986
21,15603
71,14103
20,15786
72,14226
19,15975
73,14355
18,16170
74,14490
17,16371
75,14631
16,16578
76,14778
15,16791
77,14931
14,17010
78,15090
79,15255
12,17466
80,15426
11,17703
13,17235
81,15603
82,15786
83,15975
10,17946
84,16170
9,18195
85,16371
8,18450
86,16578
7,18711
87,16791
6,18978
88,17010
5,19251
89,17235
4,19530
90,17466
3,19815
91,17703
92,17946
1,20403
93,18195
0,15353
2,20106
94,18450
95,18711
96,18978
97,19251
99,19815
101,20403
98,19530
100,20106
