27,249276499568116501172236
31,231466873136811721238864
36,239629128066728241434296
35,234105784513850212952306
28,214853198238766784556800
18,228325848223711733616593
23,213967617852508010690382
30,213908027589856921208250
22,202288590937271089014819
26,229991213237948246188708
25,231258552805807447477204
19,214668816270237558300055
21,203562146765090523956003
29,214623715739321384919041
20,229884634812350913572128
33,271891017367339021868440
34,215967042553659844457734
24,240431748492380506572754
2,215380947418250976426028
11,236256461821664900413910
15,236364510443884627602590
3,167168303950440914533345
8,167200718537106832689949
13,248071978184989717661484
10,248041136283872465250697
17,247736537669775198581885
7,227771575200095017149685
14,248042009899010749151393
6,222020160289992330194575
1,221894994010355347390344
0,221802444382131693017747
32,207905172994170896790499
4,207060884500802913856580
16,227152507694977497369602
12,227221285169464659845122
9,160716963304624064299390
5,160737596546970213042046
