25,4780686458227964806209
26,4780686458227964806209
11,6779475026921293195392
43,3389737513460646597697
24,4780686458227964806209
35,4789431414064502436929
40,3389737513460646597697
9,6783016335001600802048
37,4822077684572624545921
8,6717346488849902792192
27,4780686458227964806209
32,4789431414064502436929
41,3389737513460646597697
33,4789431414064502436929
36,4822077684572624545921
34,4789431414064502436929
42,3389737513460646597697
3,6750587252781075016391
2,6622693447547811054867
13,4709513117735961620990
4,6698769597304707823872
21,4764528570632222120833
5,6784247959927233706496
17,4748768679130173872577
12,4709513117735961620990
7,6788653974120853185152
19,4748768679130173872577
18,4748768679130173872577
38,3343276758878755723201
30,4832846513125624342081
10,6686553517757511446400
39,3343276758878755723201
31,4832846513125624342081
44,4851704863234990125697
45,4851704863234990125697
16,4748768679130173872577
28,4821877659327652543681
14,4744678081759136003713
23,4875967083588065676161
22,4875967083588065676161
29,4821877659327652543681
6,6707589126974856419328
20,4764528570632222120833
15,4744678081759136003713
0,4645069155404389950363
1,6250295653491149536823
